article_heading,img_src,altText,article_url
"Trump Falsely Promotes Endorsement From Banker Who Hasn’t Endorsed Him","https://static01.nyt.com/images/2024/10/04/multimedia/04election-live-trump-dimon-wzpk/04election-live-trump-dimon-wzpk-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Jamie Dimon, wearing a dark suit jacket and blue dress shirt, is gesturing with his right hand.","https://www.nytimes.com/2024/10/04/us/politics/trump-dimon-false-endorsement.html"
"Trump Falsely Promotes Endorsement From Banker Who Hasn’t Endorsed Him","https://static01.nyt.com/images/2024/10/04/multimedia/04election-live-trump-dimon-wzpk/04election-live-trump-dimon-wzpk-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Jamie Dimon, wearing a dark suit jacket and blue dress shirt, is gesturing with his right hand.","https://www.nytimes.com/2024/10/04/us/politics/trump-dimon-false-endorsement.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
"Trump Takes Aim at Legal Immigration","https://static01.nyt.com/images/2024/10/03/multimedia/03election-live-trump-immigration1-mbtw/03election-live-trump-immigration1-mbtw-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Donald Trump speaking into a microphone at a lectern.","https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html"
